transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,listed_date
sales,"Harrington Road, London, SW7",3,3,7950000.0,,,"Breathtaking penthouse finished to the highest standard. A truly luxurious London home in the heart of South Kensington. 1600 square feet of private roof terrace, 360-degree views and elegant reception space make this a truly outstanding property.",Apartment,SW7,"Breteuil, London",rightmove,https://www.rightmove.co.uk/properties/119879825#/?channel=RES_BUY,11/02/2022
sales,"Bathurst Street, London, W2.",5,5,7950000.0,,,"A beautiful 5 bedroom house with private terrace located on the Hyde Park Estate, W2. Refurbished throughout to a high standard, this five bedroom house occupies 4 floors of this beautiful property near the open spaces of Hyde Park. Positioned on one of the area's attractive streets, this proper...",Terraced,W2.,"Knight Frank, Hyde Park",rightmove,https://www.rightmove.co.uk/properties/85851732#/?channel=RES_BUY,20/07/2022
sales,"Pond Place, Chelsea, London, SW3",4,4,7950000.0,,,Ideally situated in this quiet backwater of Chelsea,Terraced,SW3,"Russell Simpson, Chelsea",rightmove,https://www.rightmove.co.uk/properties/131333021#/?channel=RES_BUY,02/02/2023
sales,"Tollington Way, Islington, N7",2,2,565000.0,,,"Newly Developed: Contemporary style two bedroom, two bathroom flat with two private patios set on the lower ground floor of this newly developed period building in Tollington Way, Upper Holloway. Short walk to Finsbury Park and Upper Holloway Stations.",Flat,N7,"Leo Newman, London Sales",rightmove,https://www.rightmove.co.uk/properties/86021265#/?channel=RES_BUY,16/02/2023
sales,"Cheyne Row, Chelsea, London, SW3",3,2,7950000.0,,,Three bedroom house with elegant interiors on historic Chelsea street,Terraced,SW3,"Russell Simpson, Chelsea",rightmove,https://www.rightmove.co.uk/properties/134806133#/?channel=RES_BUY,15/05/2023
sales,"Cheyne Row, Chelsea, London, SW3",4,2,7950000.0,,,"Standing proud from this historic terrace of grade II* listed Queen Anne houses, with its elegant stucco columned portico, this house is for sale for the first time in over forty years. The property has been sympathetically altered prior to listing, making it a very comfortable house for the mode...",Terraced,SW3,"John D Wood & Co. Sales, Chelsea Green",rightmove,https://www.rightmove.co.uk/properties/134806151#/?channel=RES_BUY,15/05/2023
sales,"Chesham Street, SW1X",3,3,7950000.0,,,"An elegant, new first floor lateral three bedroom three bathroom apartment of 2,029 sqft including separate storage, with roof terrace and balcony in this magnificent white stucco fronted building close to Sloane Square and Knightsbridge, for sale fully furnished and interior designed by Todhunte...",Apartment,SW1X,"Harrods Estates, Mayfair",rightmove,https://www.rightmove.co.uk/properties/125853209#/?channel=RES_BUY,08/08/2022
sales,"Chesham Street, Belgravia, SW1X",3,3,7950000.0,,,"Ref. LOB0754 - Originally built in the 1830s, and designed by renowned architect, Thomas Cubitt, Chesham Street is a quiet residential road that radiates the grandeur and elegance of the Victorian era. This elegant apartment is located on the first floor of the development and benefits from na...",Flat,SW1X,"Beauchamp Estates Ltd, New Homes",rightmove,https://www.rightmove.co.uk/properties/128194742#/?channel=RES_BUY,19/10/2022
sales,"Bathurst Street, Hyde Park Estate, London, W2",5,5,7950000.0,,,"With a highly desirable location moments from Hyde Park this stunning five bedroom low build house offers four floors of beautiful modern interiors, two private patio gardens and a gorgeous open-plan living space.",House,W2,"Foxtons, Marylebone",rightmove,https://www.rightmove.co.uk/properties/93970547#/?channel=RES_BUY,02/10/2018
sales,"Rutland Court, London, SW7",3,2,7950000.0,,,"Ref. - A stunning first-floor lateral apartment set in an exclusive gated development in Knightsbridge. This three-bedroom property benefits from 24hr porterage and security, high ceilings and traditional features.",Flat,SW7,"Beauchamp Estates Ltd, Mayfair - Resale",rightmove,https://www.rightmove.co.uk/properties/134248544#/?channel=RES_BUY,28/04/2023
sales,"Thurloe Street, South Kensington, SW7",4,4,7850000.0,,,Ref. LOB0731 - Thurloe Street presents a spectacular 4 bedroom home which has been recently modernised to provide ample space for living and entertaining. The rear reception room is nestled inside a dramatic glass extension opening onto a private manicured garden area perfect for summer in the...,House,SW7,"Beauchamp Estates Ltd, Mayfair - Resale",rightmove,https://www.rightmove.co.uk/properties/124513175#/?channel=RES_BUY,30/06/2022
sales,"Southbank Place, 30 Casson Square, SE1",3,4,7850000.0,,,"This three bedroom lateral sub-penthouse apartment provides spectacular views of the London Eye, the River Thames and the City of London.",Penthouse,SE1,"Savills New Homes, Margaret Street",rightmove,https://www.rightmove.co.uk/properties/130679201#/?channel=RES_BUY,13/01/2023
sales,"Cork Street, Mayfair",3,3,7850000.0,,,A three bedroom lateral apartment situated on the second floor of this luxury development located in the heart of Mayfair.,Flat,Mayfair,"Dexters, Mayfair",rightmove,https://www.rightmove.co.uk/properties/110375312#/?channel=RES_BUY,09/08/2022
sales,"Southbank Place, Casson Square, London, SE1",3,4,7850000.0,,,"This three bedroom, three bathroom and a guest cloakroom sub penthouse apartment provides spectacular views of the London Eye, the River Thames and the City of London.",Penthouse,SE1,"Savills, Waterfront",rightmove,https://www.rightmove.co.uk/properties/124490246#/?channel=RES_BUY,30/06/2022
sales,"Southbank Place, Belvedere Road, London, SE1",4,4,7850000.0,,,"Southbank Place is set in one of London's most desirable riverside locations. The development is now complete with exquisite show apartments to view, Set next to the London Eye, Southbank Place celebrates the rich history and heritage of its surroundings This landmark development provides the ...",Flat,SE1,"Knight Frank - New Homes, New Homes Sales Team",rightmove,https://www.rightmove.co.uk/properties/131943506#/?channel=RES_BUY,23/02/2023
sales,"Carlos Place, Mayfair, London, W1K",3,3,7850000.0,,,"A well proportioned three bedroom lateral penthouse apartment of approximately 2,000 square feet. Situated on the fifth floor, this three bedroom apartment is situated in an elegant Victorian building, on one of Mayfair's most fashionable streets.",Penthouse,W1K,"Oliver Bernard Private, Mayfair",rightmove,https://www.rightmove.co.uk/properties/131650340#/?channel=RES_BUY,13/02/2023
sales,"Carlos Place, Mayfair, London, W1K",3,2,7850000.0,,,"An exceptional three-bedroom apartment for sale in a prestigious period building on one of Mayfair’s most luxurious streets. This well-proportioned, lateral penthouse apartment offers approximately 2,000 square feet of accommodation. Situated on the fifth floor, the apartment is located in an el...",Flat,W1K,"Knight Frank, Mayfair",rightmove,https://www.rightmove.co.uk/properties/131648060#/?channel=RES_BUY,13/02/2023
sales,"Cork Street, Mayfair",3,3,7850000.0,,,A three bedroom lateral apartment situated on the second floor of this luxury development located in the heart of Mayfair.,Flat,Mayfair,"Wetherell, Mayfair",rightmove,https://www.rightmove.co.uk/properties/110374760#/?channel=RES_BUY,09/08/2022
sales,"Cheniston Lodge, Cheniston Gardens, Kensington, W8",6,6,7750000.0,,,"Freehold refurbished house over four floors: 3 reception rooms, dining kitchen, six bedrooms all with en-suite shower/bathrooms, guest WC. Air conditioning throughout, underfloor heating, passenger lift, double-glazing, patio and access to the rooftop.",Terraced,W8,"Wedgewood Estates, London",rightmove,https://www.rightmove.co.uk/properties/124631273#/?channel=RES_BUY,30/03/2023
sales,"WELLINGTON COURT, KNIGHTSBRIDGE, London, SW1X",4,2,7750000.0,,,A beautiful 4 bedroom apartment extending to 2171 sq ft in the heart of Knightsbridge with direct views overlooking Hyde Park. Upon entering the apartment there is a spacious and bright hallway leading to both sleeping and entertaining space.,Flat,SW1X,"Plaza Estates, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/113291858#/?channel=RES_BUY,23/08/2022
sales,"13, Harcourt House, 19 Cavendish Square, Marylebone, London, W1G",3,3,7750000.0,,,"A grand Edwardian Grade II listed apartment building. A brand new, luxury three-bedroom apartment finished to the highest specification with no attention to detail spared; offers 2,468 sq ft of living space with impressive 3.6m ceiling heights and a balcony for extra outdoor living space. -...",Not Specified,W1G,"Knight Frank - New Homes, Prime Central London Developments",rightmove,https://www.rightmove.co.uk/properties/127463423#/?channel=RES_BUY,27/09/2022
sales,"Park Street, London, W1K",4,3,7750000.0,,,"A well presented apartment of 2,749 square feet in a well regarded Mansion Block",Flat,W1K,"Clifton Property Partners Ltd, London",rightmove,https://www.rightmove.co.uk/properties/113409026#/?channel=RES_BUY,04/04/2022
sales,"Lowndes Square, London, SW1X",3,3,7750000.0,,,A stunning lateral three bedroom apartment set in this prime Belgravia address of this portered building with direct views over the prestigious Lowndes Square communal gardens.,Apartment,SW1X,"Savills, Sloane Street",rightmove,https://www.rightmove.co.uk/properties/134084243#/?channel=RES_BUY,25/04/2023
sales,"Kensington Gate, Kensington, London, W8",5,5,7750000.0,,,A magnificent semi-detached five-bedroom stucco-fronted family house,Semi-Detached,W8,"Russell Simpson, Kensington",rightmove,https://www.rightmove.co.uk/properties/131574098#/?channel=RES_BUY,10/02/2023
sales,"Cheniston Gardens, Kensington, London, W8",6,7,7750000.0,,,"United Kingdom Sotheby’s International Realty are excited to unveil this unique opportunity to purchase this exceptional Grade II listed residence in Kensington, London. Built in 1885 in Queen Anne style and incorporating many of the original features including stained glass wind...",House,W8,"'s International Realty, London",rightmove,https://www.rightmove.co.uk/properties/122388176#/?channel=RES_BUY,19/04/2023
sales,"NORTH END AVENUE, HAMPSTEAD, NW3",6,3,7750000.0,,,"A substantial semi-detached period house, approached via a sweeping gated driveway, set in one of the most idyllic locations abutting Hampstead Heath and a short distance from Golders Hill Park, located between Hampstead Village and Golders Green.",Semi-Detached,NW3,"Marcus Parfitt Residential Sales, London",rightmove,https://www.rightmove.co.uk/properties/128999027#/?channel=RES_BUY,22/03/2023
sales,"Cheniston Gardens, London, W8",6,6,7750000.0,,,"Measuring in excess of 5,000 sq ft (471.3 sq m), and arranged over just four floors, Cheniston Lodge offers exceptionally lateral accommodation. Each floor is serviced by a passenger lift.",Terraced,W8,"Hamptons Sales, Kensington",rightmove,https://www.rightmove.co.uk/properties/125940578#/?channel=RES_BUY,30/03/2023
sales,"Curzon Street, London, W1J",3,3,7750000.0,,,"Beautiful three bedroom lateral apartment in the heart of Mayfair located within a moments walk of Piccadilly, Bond Street, and Berkeley Square",Apartment,W1J,"DDRE.global, London",rightmove,https://www.rightmove.co.uk/properties/131770085#/?channel=RES_BUY,17/02/2023
sales,"Mapleton Crescent, Wandsworth Town, London, SW18",1,,335000.0,,,"Set within a private development, this superb 1 bedroom apartment offers stylish living space in the heart of Wandsworth. This is a Pocket Living home, designed to support the local community.",Flat,SW18,"Foxtons, Earlsfield",rightmove,https://www.rightmove.co.uk/properties/131556941#/?channel=RES_BUY,09/02/2023
sales,"Curzon Street, London, W1J",3,3,7750000.0,,,"Beautiful three bedroom lateral apartment in the heart of Mayfair located within a moments walk of Piccadilly, Bond Street, and Berkeley Square",Apartment,W1J,"DDRE.global, London",rightmove,https://www.rightmove.co.uk/properties/131770085#/?channel=RES_BUY,17/02/2023
sales,"Elm Walk, Hampstead, NW3",5,4,7750000.0,,,"On the market for the first time in nearly fifty-seven years since the land was originally purchased, a rarely available low built, lateral two storey contemporary house of some 4,005 sq ft set on a site of nearly a 1/3rd acre and providing bright four/five bedroom family accommodation. The house...",House,NW3,"TK International, Hampstead",rightmove,https://www.rightmove.co.uk/properties/132973217#/?channel=RES_BUY,27/03/2023
sales,"North End Avenue, Hampstead, London, NW3",5,4,7750000.0,,,"United Kingdom Sotheby’s International Realty are proud to preset this 5 bedroom substantial semi-detached period house located in Hampstead. Approached via a sweeping gated driveway set in one of the most idyllic locations, upon entry to the property on the ground floor there is...",Detached,NW3,"'s International Realty, London",rightmove,https://www.rightmove.co.uk/properties/129008039#/?channel=RES_BUY,22/03/2023
sales,"Lowndes Square, London, SW1X",3,3,7750000.0,,,An outstanding three bedroom apartment nestled in the heart of one of the most prestigious garden squares in Belgravia.,Apartment,SW1X,"Aldersley London Ltd, London",rightmove,https://www.rightmove.co.uk/properties/134371613#/?channel=RES_BUY,03/05/2023
sales,"30 Rutland Court, Rutland Gardens, Knightsbridge, SW7",3,3,7750000.0,,,A beautiful lateral apartment that has been comprehensively refurbished to provide well proportioned accommodation.,Apartment,SW7,"The London Broker, Mayfair",rightmove,https://www.rightmove.co.uk/properties/132389075#/?channel=RES_BUY,08/03/2023
sales,"Marylebone Square, Moxon Street, Marylebone, W1U",3,4,7695000.0,,,Stunning New Development | 3 Bedroom Apartment | 1938 sq ft internal | Additional 104 sq ft terrace | First Floor | 4 Bathrooms | Moxon St Aspect | 24 Hour Concierge | 999 yr lease | High Quality natural materials | Separate Powder room | Utility Room & Guest Cloaks | High End AV System | Din...,Apartment,W1U,"MyLondonHome, Central London",rightmove,https://www.rightmove.co.uk/properties/85766535#/?channel=RES_BUY,11/07/2022
sales,"Moxon Street, W1U",3,2,7695000.0,,,"Marylebone Square is a collection of 54 high-end apartments, carefully chosen boutiques and restaurants and a versatile Community Hall.",Flat,W1U,"Douglas & Gordon New Homes, London",rightmove,https://www.rightmove.co.uk/properties/122351207#/?channel=RES_BUY,13/04/2022
sales,"Marylebone Square, Marylebone",3,3,7695000.0,,,Three bedroom apartment with study available on the first floor.,Apartment,Marylebone,"The Cloister, London",rightmove,https://www.rightmove.co.uk/properties/124959233#/?channel=RES_BUY,19/11/2019
sales,"Moore Street, SW3",4,4,7650000.0,,,This stunning four bedroom townhouse (2610 sq ft/242.4 sq m) has been the subject of a major building refurbishment with a majority of the house being rebuilt using the highest specifications and technology to provide luxurious family living behind a period facade in this historic part of Chelsea...,Terraced,SW3,"Harrods Estates, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/86130159#/?channel=RES_BUY,16/05/2023
sales,"Moxon Street, London, W1U",3,3,7618000.0,,,"A large lateral three bedroom apartment plus study in Marylebone Square, a luxurious scheme on a prime piece of storied real estate in a district rich in culture and history. *Virtual Viewing available on request*",Apartment,W1U,"Hamptons Sales, Hyde Park & Bayswater",rightmove,https://www.rightmove.co.uk/properties/110802395#/?channel=RES_BUY,20/06/2020
sales,"Moxon Street, London, W1U",3,3,7618000.0,,,"Marylebone Square is central London’s latest and only new build. A collection of 54 luxury apartments for sale, carefully chosen boutiques and restaurants, and a versatile community hall. A contemporary interpretation of a classic London mansion block, Marylebone Square seamlessly blen...",Apartment,W1U,"Stirling Ackroyd, New Homes",rightmove,https://www.rightmove.co.uk/properties/122334161#/?channel=RES_BUY,11/04/2022
sales,"Moxon Street, Marylebone, W1U",3,3,7618000.0,,,"Offering 1,873 Sq Ft of lateral accommodation, this luxurious new build apartment offers three large bedrooms, three bathrooms, a study and a balcony in Central Marylebone. Marylebone Square is a rare opportunity to be part of the provenance of aristocratic estates in Central London. A contempora...",Apartment,W1U,"Berkshire Hathaway HomeServices, Marylebone",rightmove,https://www.rightmove.co.uk/properties/119545715#/?channel=RES_BUY,02/12/2019
sales,"Marylebone Lane, London, W1U",3,1,7618000.0,,,Luxurious 3 bedroom in the most eagerly awaited residential development to be formed in Marylebone over recent decades.Nestled in the absolute epicentre of Marylebone Village only a stones throw from the much lauded and admired Marylebone High Street quarter,Flat,W1U,"Luxury Living Homes International, London",rightmove,https://www.rightmove.co.uk/properties/123489902#/?channel=RES_BUY,14/04/2022
sales,"Moxon Street, London, W1U",3,2,7618000.0,,,A well proportioned 3 bedroom apartment occupying the second floor of this new exclusive development by Concord London,Apartment,W1U,"Fine & Country, London",rightmove,https://www.rightmove.co.uk/properties/120679052#/?channel=RES_BUY,04/03/2022
sales,"Marylebone , London, W1G",3,,7550000.0,,,"EXCLUSIVELY OFF-MARKET LUXURY APARTMENT FOR DISCERNING WORLD CLASS CLIENTELE . This apartment is located in one of the most prestigious and highly sought after locations in Prime Central London, offering residents 24 hour concierge facilities and lift .",Apartment,W1G,"Phillips-Berenson Ltd, London",rightmove,https://www.rightmove.co.uk/properties/133995608#/?channel=RES_BUY,07/05/2023
sales,"Eaton Square, Belgravia, London",3,3,7500000.0,,,"Penthouse duplex apartment, facing south from the best location on Eaton Square, with a new lease of 900 years to be granted to the purchaser. This is the original Thomas Cubitt designed Regency building on the square with high ceilings and beautiful period features throughout including an early ...",Maisonette,London,"The London Broker, Mayfair",rightmove,https://www.rightmove.co.uk/properties/128085707#/?channel=RES_BUY,31/01/2023
sales,"Pine Grove, Totteridge",6,6,7500000.0,,,"An opportunity to acquire this spectacular, 6 bedroom, 6 bathroom detached residence situated in one of Totteridge's most desirable locations, close to Whetstone High Road's excellent choice of boutiques, restaurants, coffee shops and multiples including Waitrose and M & S Foodhall. Back...",House,Totteridge,"Real Estates, Totteridge",rightmove,https://www.rightmove.co.uk/properties/134617934#/?channel=RES_BUY,10/05/2023
sales,"Oakhill Avenue, Hampstead",7,3,7500000.0,,,"A rare opportunity to purchase a substantial detached seven bedroom residence (474.5 sq m/5,107 sq ft) on the west side of Hampstead. This house is situated on a wide corner plot on the junction of Oakhill Avenue and Greenaway Gardens, set back behind a gated driveway and mature front garden. The...",Detached,Hampstead,"Goldschmidt & Howland, Hampstead - Sales",rightmove,https://www.rightmove.co.uk/properties/126199640#/?channel=RES_BUY,16/12/2022
sales,"Tite Street, Chelsea, London, SW3",5,4,7500000.0,,,"A magnificent Victorian house on Tite Street, offering a rare opportunity to own a piece of London's history, in an unbeatable location. As you enter the house, you'll be greeted by a number of original features, including decorative cornicing and a sweeping staircase, also noting the excellent ...",Terraced,SW3,"Knight Frank, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/134750441#/?channel=RES_BUY,12/05/2023
sales,"Shad Thames, London, SE1",4,4,7500000.0,,,"Luxury riverside living in the heart of Shad Thames. A spectacular river front apartment of grand proportions and unparalleled luxury with superb views of Tower Bridge. This incredible property benefits from a unique design offering a spectacular entertaining space, 24 hour concierge and two se...",Apartment,SE1,"Knight Frank, Southbank",rightmove,https://www.rightmove.co.uk/properties/134730689#/?channel=RES_BUY,04/05/2023
sales,"199 Knightsbridge, Knightsbridge SW7",3,3,7500000.0,,,"A well configured west facing apartment covering 1,695 sq ft set on the second floor of this prime landmark residential development in Knightsbridge. The property was interior designed by Candy & Candy and is beautifully presented throughout.",Apartment,SW7,"James Vaughan Properties Ltd, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/121488848#/?channel=RES_BUY,08/04/2022
sales,"Woodford House, 4 Thurstan Street, Chelsea Creek, London, SW6.",4,4,7500000.0,,,"A best in class, four bedroom duplex penthouse in the popular Chelsea Creek development The property encompasses the sixth and seventh floor and offers approximately 3,885 sq ft of luxurious living space, offering an incoming purchaser the opportunity to own one of the best properties in the are...",Apartment,SW6.,"Knight Frank, Battersea",rightmove,https://www.rightmove.co.uk/properties/130192892#/?channel=RES_BUY,25/01/2023
sales,"Mount Row, Mayfair, London, W1K",2,2,7500000.0,,,"Beautifully designed two bedroom apartment for sale in a discreet new development in Mayfair, W1K This stunning, lateral apartment forms part of a brand new, highly specified, discreet development, designed by Architect Studio Mackereth, developed by Glebe and with concierge services provided by...",Apartment,W1K,"Knight Frank, Mayfair",rightmove,https://www.rightmove.co.uk/properties/127384268#/?channel=RES_BUY,24/04/2023
sales,"Eaton Mews South, Belgravia, SW1W",2,2,7500000.0,,,"Ref. - A beautifully finished mews home on one of the most sought-after addresses in London. This tranquil home comprises four floors of accommodation with a large private roof terrace. The house has lift access throughout in addition to an integrated garage, contemporary finishings and large...",House,SW1W,"Beauchamp Estates Ltd, Mayfair - Resale",rightmove,https://www.rightmove.co.uk/properties/132171965#/?channel=RES_BUY,02/03/2023
sales,"Kensington Square, London, W8",2,,2950000.0,,,FOR THE DISCERNING WORLD CLASS PURCHASER.We are proud to present this outstanding and beautifully presented 2 bedroom family house in a prime part of London.,Town House,W8,"Phillips-Berenson Ltd, London",rightmove,https://www.rightmove.co.uk/properties/131619011#/?channel=RES_BUY,12/02/2023
sales,"Lyndhurst Gardens, London, NW3",5,5,7500000.0,,,"This Grade II Listed award-winning home in Belsize Village is ?laterally? amazing and rarer than blue moons. You won?t be able to wait to turn-your-key as you arrive at this stunning turn-key 5/6 double-bed home with South facing garden, private spa, outdoor jacuzzi, pool, and an award-winning gym.",Semi-Detached,NW3,"KIRE, London",rightmove,https://www.rightmove.co.uk/properties/134728292#/?channel=RES_BUY,12/05/2023
sales,"Holland Park Villas, London, W8",3,3,7500000.0,,,"An impressive three bedroom apartment for sale in Holland Park, W8. This recent development is set in beautiful landscaped gated grounds just off Campden Hill and right next to the green spaces and woodlands of Holland Park. Completed in 2018 and approached via a private driveway, it is looked a...",Flat,W8,"Knight Frank, Kensington",rightmove,https://www.rightmove.co.uk/properties/132859838#/?channel=RES_BUY,18/05/2023
sales,"Coleridge Square, Coleridge Gardens, SW10",5,5,7500000.0,,,"A magnificent, Grade II listed, five bedroom, freehold house in the historic gated development of Kings Chelsea, SW10.",Terraced,SW10,"Chestertons Estate Agents, South Kensington",rightmove,https://www.rightmove.co.uk/properties/134876933#/?channel=RES_BUY,16/05/2023
sales,"Bathurst Street, Hyde Park, W2",7,4,7500000.0,,,"FREEHOLD FOR SALE Freehold interest: £750,000. Please note, the 100 year leasehold interest, which cannot be enfranchised, is being marketed independently for £6,750,000. Berkshire Hathaway HomeServices London is only instructed to sell the freehold interest.",End of Terrace,W2,"Berkshire Hathaway HomeServices, Hyde Park & Bayswater",rightmove,https://www.rightmove.co.uk/properties/132231929#/?channel=RES_BUY,04/03/2023
sales,"Cliveden Place, Belgravia, London, SW1W",6,5,7500000.0,,,"A beautiful Grade II listed, 6 bedroom house, spaciously arranged over 5 floors and filled with plenty of natural light, boasting ample entertaining space, garden with additional roof terrace, media room and sauna.",House,SW1W,"Foxtons, Sloane Square",rightmove,https://www.rightmove.co.uk/properties/133722545#/?channel=RES_BUY,17/04/2023
sales,"Pelham Street, London, SW7.",5,5,7500000.0,,,"An outstanding 5 bedroom house in excellent condition offering full amenities in Pelham Street, SW7 for sale This astonishing five bedroom home offers a uniquely extravagant lifestyle in South Kensington, on the Knightsbridge border. The house is unusually wide and lateral and has been complete...",Terraced,SW7.,"Knight Frank, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/127673525#/?channel=RES_BUY,03/10/2022
sales,"Montpelier Square, Knightsbridge SW7",5,5,7500000.0,,,This handsome Grade II listed townhouse boast a prominent position over the award-wining communal gardens of Montpelier Square.,Terraced,SW7,"Nicolas Van Patrick, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/134229005#/?channel=RES_BUY,28/04/2023
sales,"Pelham Street, South Kensington",5,5,7500000.0,,,"This astonishing five bedroom home offers an uniquely extravagant lifestyle in South Kensington, on the Knightsbridge border. The house has a perfect layout and is offering nearly 4500 sq ft of accommodation, making it the perfect opportunity to make your family home.",Terraced,Kensington,"Dexters, South Kensington",rightmove,https://www.rightmove.co.uk/properties/130200836#/?channel=RES_BUY,23/12/2022
sales,"Eaton Mews South, London, SW1W",3,2,7500000.0,,,Four Storey Freehold Mews House off Eaton Square,Terraced,SW1W,"Engel & Völkers, London",rightmove,https://www.rightmove.co.uk/properties/129132032#/?channel=RES_BUY,16/11/2022
sales,"Parkside, Wimbledon, London, SW19",1,6,7495000.0,,,"A substantial house situated on a large plot with detached annex, on one of Wimbledon's most prime residential roads. An attractive six bedroom period house situated on a half acre plot offering good scope for development potential. The house itself is comprised over 5,150 sq ft with six bedro...",Detached,SW19,"Knight Frank, Wimbledon",rightmove,https://www.rightmove.co.uk/properties/85949439#/?channel=RES_BUY,22/02/2023
sales,"Parkside, Wimbledon, SW19",1,6,7495000.0,,,A unique opportunity to acquire this substantial house and adjacent separate Coach House situated in one of Wimbledon Village's most prestigious roads occupying a plot of approx. half an acre including a studio bungalow with access from Parkside Gardens,Detached,SW19,"Robert Holmes & Co, Wimbledon - Sales",rightmove,https://www.rightmove.co.uk/properties/128615171#/?channel=RES_BUY,22/02/2023
sales,"154 Bayswater Road, Hyde Park, London W2",3,3,7470289.0,,,"A superb, newly refurbished, three bedroom, three bathroom (two ensuite) apartment set on the fourth floor of a brand new luxury development by Elie Sabb Residences, boasting exceptional living space which has been masterfully designed, situated opposite the green expanses of Hyde Park.",Flat,W2,"Napier Watt Limited, London",rightmove,https://www.rightmove.co.uk/properties/133431941#/?channel=RES_BUY,08/04/2023
sales,"Eaton Mews South, Belgravia, SW1W",2,2,7450000.0,,,"Ref. LOB0805 - This beautifully presented home was rebuilt in 2012 behind the facade of the original property and is one of few remaining freeholds on this desirable mews. The contemporary home has been thoughtfully designed to give a sense of space, light and width with excellent areas for en...",House,SW1W,"Beauchamp Estates Ltd, Mayfair - Resale",rightmove,https://www.rightmove.co.uk/properties/129730451#/?channel=RES_BUY,05/12/2022
sales,"Eaton Mews South, Belgravia, London, SW1W",2,2,7450000.0,,,"Lateral Mews House in the heart of Belgravia, with flexible accommodation and a roof terrace. Rebuilt in 2012 behind the façade this is an exceptional and completely bespoke mews house measuring 2,991 sq ft of internal space with approximately 823 sq ft of a roof terrace. The house has been cl...",Terraced,SW1W,"Knight Frank, Belgravia, Westminster & Pimlico",rightmove,https://www.rightmove.co.uk/properties/132164255#/?channel=RES_BUY,02/03/2023
sales,"Eaton Square, Belgravia, London, SW1W",3,2,7450000.0,,,"An exceptionally well designed lateral apartment located on the third floor of this prominent building on Eaton Square, with a private rear terrace.",Flat,SW1W,"John D Wood & Co. Sales, Belgravia",rightmove,https://www.rightmove.co.uk/properties/128530634#/?channel=RES_BUY,28/10/2022
sales,"The Bishops Avenue, London, N2",3,3,7400000.0,,,"An exceptional, well proportioned lateral apartment situated on The Bishops Avenue N2. An exceptional, well proportioned lateral apartment in pristine condition, designed to the highest standard. Measuring to approximately 4,222 square ft, this substantial three bedroom home feels larger than li...",Flat,N2,"Knight Frank, Hampstead",rightmove,https://www.rightmove.co.uk/properties/132307187#/?channel=RES_BUY,25/04/2023
sales,"Allingham Court, The Bishops Avenue, N2",3,3,7400000.0,,,"A spectacular lateral garden apartment in a prestigous development on The Bishops Avenue with 4,100 sq ft of interior designed accommodation leading to a large dual aspect terrace. This apartment is fully air conditioned and fitted with state of the art technology including an integrated...",Apartment,N2,"Glentree Estates Ltd, London",rightmove,https://www.rightmove.co.uk/properties/130579463#/?channel=RES_BUY,15/03/2023
sales,"Allingham Court, 44 The Bishops Avenue, London, N2",3,5,7400000.0,,,An exceptional 3 bedroom apartment set within an exclusive residential development with access to an incredible complement of amenities,Apartment,N2,"Savills, Hampstead",rightmove,https://www.rightmove.co.uk/properties/134698919#/?channel=RES_BUY,11/05/2023
sales,"Elie Sabb Residences, 154 Bayswater Road, Hyde Park W2",3,3,7400000.0,,,"A superb, newly refurbished, three bedroom, three bathroom (two ensuite) apartment set on the third floor of a brand new luxury development by Elie Sabb Residences, boasting exceptional living space which has been masterfully designed, situated opposite the green expanses of Hyde Park. ...",Flat,W2,"Napier Watt Limited, London",rightmove,https://www.rightmove.co.uk/properties/133431947#/?channel=RES_BUY,08/04/2023
sales,"Centre Point, 103 New Oxford Street, London, WC1A",3,4,7375000.0,,,"A one-of-a-kind apartment with spectacular views of London This impressive three-bedroom 'Vantage Collection' apartment offering 2,133 sq ft living space spans across half the 19th floor which allows a private entrance directly from the lift. With panoramic views spanning across the whole apartm...",Apartment,WC1A,"Knight Frank - New Homes, Prime Central London Developments",rightmove,https://www.rightmove.co.uk/properties/127805309#/?channel=RES_BUY,06/10/2022
sales,"Coleridge Gardens, London, SW10",6,6,7350000.0,,,"A truly impressive and spacious interior-designed six bedroom penthouse apartment arranged over the two top floors with a combined floorspace in excess of 4,000 sqft with wrap around terraces providing un-interrupted skyline views over Chelsea and beyond. All bedrooms have en-suite marble bat...",Penthouse,SW10,"Susan Metcalfe Residential, London",rightmove,https://www.rightmove.co.uk/properties/121921571#/?channel=RES_BUY,19/01/2023
sales,"Canary Wharf, Canary Wharf, E14",1,1,7350000.0,,,"*CHERRY PICKED INVESTORS PORTFOLIO* We are delighted to offer a 15 property, 17 bedroom investment portfolio split between built and off-plan properties, available for bulk sale or individual purchase. Contact our new homes team for further information. Located in prime, well selected ...",Apartment,E14,"Ernest-Brooks International, Canary Wharf",rightmove,https://www.rightmove.co.uk/properties/117016757#/?channel=RES_BUY,29/11/2021
